Name,Availability,Ref,Discount,Image URL,Brand,Old Price,Price,product_url,Système d'exploitation,Mémoire,Garantie,Taille de l'écran,Type de Processeur,Disque Dur,Carte Graphique,Couleur,Store
Pc Portable Lenovo ThinkBook 15 G2 ITL i5 11Gén 16Go 1To HDD - Gris (20VE00DWFE-16G),Sur commande 24H,20VE00DWFE-16G,nan,https://www.technopro-online.com/86943-thickbox_default/lenovo-thinkbook-15-g2-itl-i5-11gen-16go-1to-gris-20ve00dwfe-16g-tunisie.jpg,LENOVO,nan,1969000,https://www.technopro-online.com/lenovo-thinkbook-15-g2-itl-i5-11gen-16go-1to-gris-20ve00dwfe-16g-tunisie.html,Free Dos,16 Go,1 an,"15.6""",Intel Core I5,1 To,,Gris,OXtek
Ordinateur portable HP 15 fd0022nk 8 Go,Sur commande 24H,886K7EA,nan,https://www.technopro-online.com/99347-thickbox_default/ordinateur-portable-hp-15-fd0022nk-.jpg,HP,nan,1979000,https://www.technopro-online.com/ordinateur-portable-hp-15-fd0022nk-.html,,,,,,,,,OXtek
Pc Portable HP 15-dw3014nk /i5-1135G7 - 20Go /1To - Noir (2R0M6EA-20),En Stock,2R0M6EA-20,nan,https://www.technopro-online.com/79844-thickbox_default/pc-portable-hp-15-dw3014nk-i5-1135g7-20go-1to-noir-2r0m6ea-16.jpg,HP,nan,1989000,https://www.technopro-online.com/pc-portable-hp-15-dw3014nk-i5-1135g7-20go-1to-noir-2r0m6ea-16.html,Windows 11,20 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,,OXtek
Pc Portable HP 15S-EQ3000NK Ryzen 7 - 16Go 512Go SSD - Silver,sur commande 24h,6D6Y2EA-16,nan,https://www.technopro-online.com/94537-thickbox_default/pc-portable-hp-15s-eq3000nk-ryzen-7-16go-512go-ssd-silver.jpg,HP,nan,1989000,https://www.technopro-online.com/pc-portable-hp-15s-eq3000nk-ryzen-7-16go-512go-ssd-silver.html,Windows 11,16 Go,1 an,"15.6""",AMD Ryzen 7,512 Go SSD,Graphique Intégrée,Silver,OXtek
Pc Portable DELL Inspiron 15 3511 i5 11è Gén 32Go 512Go SSD - Silver,sur commande 24h,3511I5-3000-32,nan,https://www.technopro-online.com/94013-thickbox_default/pc-portable-dell-inspiron-15-3511-i5-11e-gen-32go-512go-ssd-silver.jpg,DELL,nan,1995000,https://www.technopro-online.com/pc-portable-dell-inspiron-15-3511-i5-11e-gen-32go-512go-ssd-silver.html,Free Dos,32 Go,1 an,"15.6""",Intel Core I5,512 Go SSD,,Silver,OXtek
LENOVO V15 IIL / i5 10è Gén / 20 Go - Gris,En Stock,82C500T8FE-20,nan,https://www.technopro-online.com/79889-thickbox_default/copy-of-lenovo-v15-iil-i5-10e-gen-20-go-gris-82c500t8fe-20.jpg,LENOVO,nan,1999000,https://www.technopro-online.com/copy-of-lenovo-v15-iil-i5-10e-gen-20-go-gris-82c500t8fe-20.html,Free Dos,20 Go,1 an,"15.6""",Intel Core I5,1 To,,Gris,OXtek
Pc Portable HP 15s-fq2001nk i5 11è Gén 16Go 256Go SSD - Silver (2U2M4EA-16),Sur commande 24H,2U2M4EA-16,200000.0,https://www.technopro-online.com/88377-thickbox_default/pc-portable-hp-15s-fq2001nk-i5-11e-gen-16-go-silver.jpg,HP,2199000.0,1999000,https://www.technopro-online.com/pc-portable-hp-15s-fq2001nk-i5-11e-gen-16-go-silver.html,Windows 10,16 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Silver,OXtek
PC Portable LENOVO V15 G2 ITL i5 11è Gén 24Go 1To - Noir (82KB0016FE-24),Sur commande 24 h,82KB0016FE-24,nan,https://www.technopro-online.com/84677-thickbox_default/pc-portable-lenovo-v15-g2-itl-i5-11e-gen-24go-1to-noir-82kb0016fe-24.jpg,LENOVO,nan,2015000,https://www.technopro-online.com/pc-portable-lenovo-v15-g2-itl-i5-11e-gen-24go-1to-noir-82kb0016fe-24.html,Free Dos,24 Go,1 an,"15.6""",Intel Core I5,1 To,,Noir,OXtek
HP 15-dw3013nk i5 11è Gén 24Go 1To - Gris (2R0M5EA-24G),En Stock,2R0M5EA-24G,nan,https://www.technopro-online.com/79846-thickbox_default/hp-15-dw3013nk-i5-11e-gen-24go-1to-gris-2r0m5ea-24g.jpg,HP,nan,2019000,https://www.technopro-online.com/hp-15-dw3013nk-i5-11e-gen-24go-1to-gris-2r0m5ea-24g.html,Windows 10,24 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Gris,OXtek
Pc Portable ASUS VIVOBOOK FLIP 14 TM420 AMD RYZEN 7 20GO 512GO SSD - NOIR,Sur commande 24h,TM420UA-EC046-20,nan,https://www.technopro-online.com/96528-thickbox_default/pc-portable-asus-vivobook-flip-14-tm420-amd-ryzen-7-20go-512go-ssd-noir.jpg,ASUS,nan,2019000,https://www.technopro-online.com/pc-portable-asus-vivobook-flip-14-tm420-amd-ryzen-7-20go-512go-ssd-noir.html,Free Dos,20 Go,1 an,"14""",AMD Ryzen 7,512 Go SSD,AMD Radeon,,OXtek
Ordinateur portable HP 15 fd0022nk 16 Go,En Stock,886K7EA-16,nan,https://www.technopro-online.com/99350-thickbox_default/ordinateur-portable-hp-15-fd0022nk-16-go.jpg,HP,nan,2019000,https://www.technopro-online.com/ordinateur-portable-hp-15-fd0022nk-16-go.html,,16 Go,1 an,"15.6""",,,,Gris,OXtek
Pc portable Asus ExpertBook B1500 i5 11è Gén 40Go 256Go SSD - B1500CEAE-BQ2851-40,Sur commande 24H,B1500CEAE-BQ2851-40,nan,https://www.technopro-online.com/92691-thickbox_default/asus-expertbook-b1500-i5-40go-256go-ssd-b1500ceae-bq2851-40.jpg,ASUS,nan,2019000,https://www.technopro-online.com/asus-expertbook-b1500-i5-40go-256go-ssd-b1500ceae-bq2851-40.html,Free Dos,40 Go,2 ans,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Bleu,OXtek
PC Portable LENOVO ThinkBook 14 G2 ITL i5 11è Gén 24Go 1To - Gris (20VD00EAFE-24G),Sur commande 24H,20VD00EAFE-24G,nan,https://www.technopro-online.com/86917-thickbox_default/lenovo-thinkbook-i5-gris-14-g2-itl--11e-gen-24go-1to-tunisie.jpg,LENOVO,nan,2039000,https://www.technopro-online.com/lenovo-thinkbook-i5-gris-14-g2-itl--11e-gen-24go-1to-tunisie.html,Free Dos,24 Go,1 an,"14""",Intel Core I5,1 To,,Noir,OXtek
DELL Vostro 3510 I5-1035G1 i5 10è Gén 32 Go 256 SSD - Noir,En Stock,735888-1035G1-32,nan,https://www.technopro-online.com/79875-thickbox_default/dell-3510-i5.jpg,DELL,nan,2039000,https://www.technopro-online.com/dell-3510-i5.html,Free Dos,32 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
Pc Portable Lenovo ThinkBook 15 G2 ITL i5 11Gén 24Go 1To HDD - Gris (20VE00DWFE-24G),Sur commande 24H,20VE00DWFE-24G,80000.0,https://www.technopro-online.com/86949-thickbox_default/lenovo-thinkbook-15-g2-itl-i5-11gen-16go-1to-gris-20ve00dwfe-24g.jpg,LENOVO,2119000.0,2039000,https://www.technopro-online.com/lenovo-thinkbook-15-g2-itl-i5-11gen-16go-1to-gris-20ve00dwfe-24g.html,Free Dos,24 Go,1 an,"15.6""",Intel Core I5,1 To,,Gris,OXtek
Pc Portable HP 15-DW3008NK I5 11Gen 8GO 1TO W10 - (2Q9G5EA),En Stock,2Q9G5EA,60000.0,https://www.technopro-online.com/79876-thickbox_default/pc-portable-hp-15-dw3008nk-i5-11gen-8go-1to-w10-2q9g5ea.jpg,HP,2099000.0,2039000,https://www.technopro-online.com/pc-portable-hp-15-dw3008nk-i5-11gen-8go-1to-w10-2q9g5ea.html,Windows 10,8 Go,1 an,"15.6""",Intel Core I5,1 To,,,OXtek
PC Portable HP 15S-EQ2000NK / RYZEN 7 5700U / 32 GO / Blanc (455Z7EA-32),,455Z7EA-32,nan,https://www.technopro-online.com/82041-thickbox_default/-pc-portable-hp-15s-eq2000nk-ryzen-7-5700u-32go.jpg,HP,nan,2039000,https://www.technopro-online.com/-pc-portable-hp-15s-eq2000nk-ryzen-7-5700u-32go.html,Windows 10,32 Go,1 an,"15.6""",AMD Ryzen 7,512 Go SSD,,Blanc,OXtek
HP 15-dw3014nk i5 11è Gén 24Go 1To - Noir,En Stock,2R0M6EA-24G,nan,https://www.technopro-online.com/79883-thickbox_default/hp-15-dw3014nk-i5-11e-gen-24go-1to-noir-2r0m6ea-24g.jpg,HP,nan,2045000,https://www.technopro-online.com/hp-15-dw3014nk-i5-11e-gen-24go-1to-noir-2r0m6ea-24g.html,Windows 11,24 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Noir,OXtek
Pc Portable DELL Latitude 3510 i5 10è Gén - 8Go - 256Go - Noir (3510-I5),Sur commande 24h,3510-I5,nan,https://www.technopro-online.com/58191-thickbox_default/pc-portable-dell-latitude-3510-15-i5-10e-gen-8gb-256gb-noir-3510-i5.jpg,DELL,nan,2049000,https://www.technopro-online.com/pc-portable-dell-latitude-3510-15-i5-10e-gen-8gb-256gb-noir-3510-i5.html,,,,,,,,,OXtek
Pc Portable HP 15S-EQ3000NK Ryzen 7 - 24Go 512Go SSD - Silver,sur commande 24h,6D6Y2EA-24,nan,https://www.technopro-online.com/94543-thickbox_default/pc-portable-hp-15s-eq3000nk-ryzen-7-24go-512go-ssd-silver.jpg,HP,nan,2049000,https://www.technopro-online.com/pc-portable-hp-15s-eq3000nk-ryzen-7-24go-512go-ssd-silver.html,Windows 11,24 Go,1 an,"15.6""",AMD Ryzen 7,512 Go SSD,Graphique Intégrée,Silver,OXtek
Pc portable Lenovo IdeaPad 5 15ITL05 i7 11è Gén 8Go 512Go SSD - Gris,Sur Commande 24H,82FG00QEFG,100000.0,https://www.technopro-online.com/79899-thickbox_default/pc-portable-lenovo-ideapad-5-15itl05-i7-11e-gen-8go-512go-ssd-gris.jpg,LENOVO,2159000.0,2059000,https://www.technopro-online.com/pc-portable-lenovo-ideapad-5-15itl05-i7-11e-gen-8go-512go-ssd-gris.html,Free Dos,8 Go,1 an,"15.6""",Intel Core i7,512 Go SSD,Graphique Intégrée,,OXtek
Pc Portable LENOVO IDEAPAD 3 15ITL6 I7 11È GÉN 8GO 512GO SSD - GRIS,Sur commande 24h,82H8039SFG,nan,https://www.technopro-online.com/96207-thickbox_default/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-8go-512go-ssd-gris.jpg,LENOVO,nan,2069000,https://www.technopro-online.com/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-8go-512go-ssd-gris.html,Free Dos,8 Go,1 an,"15.6""",Intel Core i7,512 Go SSD,,Gris,OXtek
Pc Portable LENOVO IDEAPAD 3 15ITL6 I7 11È GÉN 8GO 512GO SSD - BLEU,Sur commande 24h,82H8039RFG,nan,https://www.technopro-online.com/96185-thickbox_default/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-8go-512go-ssd-bleu.jpg,LENOVO,nan,2069000,https://www.technopro-online.com/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-8go-512go-ssd-bleu.html,Free Dos,8 Go,1 an,"15.6""",Intel Core i7,512 Go SSD,,,OXtek
PC Portable Asus ExpertBook B1 B1500CE i5 11è Gén - 8 Go 256 Go SSD - Noir,Sur commande 24H,B1500CE-BQ2851,nan,https://www.technopro-online.com/88130-thickbox_default/asus-expertbook-b1-b1500ce-i5-11e-gen-8-go-256-go-ssd.jpg,ASUS,nan,2089000,https://www.technopro-online.com/asus-expertbook-b1-b1500ce-i5-11e-gen-8-go-256-go-ssd.html,Free Dos,8 Go,2 ans,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Noir,OXtek
Pc portable Dell Vostro 3510 i5 11è Gén 8Go 512Go SSD - Noir,En Stock,3510-I5-11e,nan,https://www.technopro-online.com/91031-thickbox_default/pc-portable-dell-vostro-3510-i5-11e-gen-8go-512go-ssd-noir.jpg,DELL,nan,2089000,https://www.technopro-online.com/pc-portable-dell-vostro-3510-i5-11e-gen-8go-512go-ssd-noir.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,512 Go SSD,,Noir,OXtek
Pc Portable HP ProBook 450 G8 i5 11è Gén 4Go 256 Go SSD - Silver,Sur Commande 24H,32M78EA,nan,https://www.technopro-online.com/79898-thickbox_default/hp-probook-450-g8-i5-11e-gen-4go-256-go-ssd-silver.jpg,HP,nan,2095000,https://www.technopro-online.com/hp-probook-450-g8-i5-11e-gen-4go-256-go-ssd-silver.html,Free Dos,4 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
Pc Portable HP 15s-fq2001nk i5 11è Gén Pc Portable HP 15s-fq2001nk i5 256Go SSD - Silver (2U2M4EA-24),Sur commande 24H,2U2M4EA-24,200000.0,https://www.technopro-online.com/88381-thickbox_default/pc-portable-hp-15s-fq2001nk-i5-11e-gen-24-go-silver.jpg,HP,2299000.0,2099000,https://www.technopro-online.com/pc-portable-hp-15s-fq2001nk-i5-11e-gen-24-go-silver.html,Windows 10,24 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Silver,OXtek
HP 15-dw3013nk i5 11è Gén 32Go 1To - Gris (2R0M5EA-32G),En Stock,2R0M5EA-32G,nan,https://www.technopro-online.com/79888-thickbox_default/hp-15-dw3013nk-i5-11e-gen-32go-1to-gris-2r0m5ea-32g.jpg,HP,nan,2109000,https://www.technopro-online.com/hp-15-dw3013nk-i5-11e-gen-32go-1to-gris-2r0m5ea-32g.html,Windows 10,32 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Gris,OXtek
Pc Portable HP 15S-EQ3000NK Ryzen 7 - 32Go 512Go SSD - Silver,sur commande 24h,6D6Y2EA-32,nan,https://www.technopro-online.com/94549-thickbox_default/pc-portable-hp-15s-eq3000nk-ryzen-7-32go-512go-ssd-silver.jpg,HP,nan,2119000,https://www.technopro-online.com/pc-portable-hp-15s-eq3000nk-ryzen-7-32go-512go-ssd-silver.html,Windows 11,32 Go,1 an,"15.6""",AMD Ryzen 7,512 Go SSD,Graphique Intégrée,Silver,OXtek
HP 15-DW3008NK I5 11Gen 8GO SSD 256Go W10 - (2Q9G5EA),En Stock,2Q9G5EA-ssd256-w10,60000.0,https://www.technopro-online.com/91210-thickbox_default/hp-15-dw3008nk-i5-11gen-8go-ssd-256go-w10-2q9g5ea.jpg,HP,2185000.0,2125000,https://www.technopro-online.com/hp-15-dw3008nk-i5-11gen-8go-ssd-256go-w10-2q9g5ea.html,Windows 10,8 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,,,OXtek
Pc Portable HP 15-dw3014nk /i5-1135G7 - 32Go /1To - Noir,En Stock,2R0M6EA-32,nan,https://www.technopro-online.com/79891-thickbox_default/pc-portable-hp-15-dw3014nk-i5-1135g7-32go-1to-noir-2r0m6ea-32.jpg,HP,nan,2135000,https://www.technopro-online.com/pc-portable-hp-15-dw3014nk-i5-1135g7-32go-1to-noir-2r0m6ea-32.html,Windows 11,32 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Noir,OXtek
DELL Vostro 3510 I5-1035G1 i5 10è Gén 32 Go 512 SSD - Noir,En Stock,I5-1035G1-32,nan,https://www.technopro-online.com/79892-thickbox_default/dell-Vostro-3510-i5-32G.jpg,DELL,nan,2139000,https://www.technopro-online.com/dell-Vostro-3510-i5-32G.html,Free Dos,32 Go,1 an,"15.6""",Intel Core I5,512 Go SSD,Graphique Intégrée,,OXtek
Pc Portable Lenovo IDEAPAD 5 15IAL7-I5-1235U -16 GO-GRIS,Sur commande 24h,82SF00FBFG,nan,https://www.technopro-online.com/96176-thickbox_default/pc-portable-lenovo-ideapad-5-15ial7-i5-1235u-16-go-gris.jpg,LENOVO,nan,2139000,https://www.technopro-online.com/pc-portable-lenovo-ideapad-5-15ial7-i5-1235u-16-go-gris.html,Free Dos,16 Go,1 an,"15.6""",Intel Core I5,512 Go SSD,,,OXtek
Pc Portable HP ProBook 450 G8 i5 11è Gén 8Go 256 Go SSD - Silver,Sur Commande 24H,32M78EA-8G,nan,https://www.technopro-online.com/87932-thickbox_default/hp-probook-450-g8-i5-11e-gen-8go-256-go-ssd.jpg,HP,nan,2179000,https://www.technopro-online.com/hp-probook-450-g8-i5-11e-gen-8go-256-go-ssd.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Silver,OXtek
PC Portable ASUS X515EP i5 11è Gén 8Go 512Go SSD - Gris,En Stock,X515EP-BR245T,240000.0,https://www.technopro-online.com/79897-thickbox_default/pc-portable-asus-x515ep-i5-11e-gen-8go-512go-ssd-gris-x515ep-br245t.jpg,ASUS,2419000.0,2179000,https://www.technopro-online.com/pc-portable-asus-x515ep-i5-11e-gen-8go-512go-ssd-gris-x515ep-br245t.html,Windows 10,8 Go,2 ans,"15.6""",Intel Core I5,512 Go SSD,,Gris,OXtek
PC Portable ASUS X415EA i7 11é Gén 8Go 512Go SSD - Gris,En Stock,X415EA-BV600T,nan,https://www.technopro-online.com/80380-thickbox_default/pc-portable-asus-x415ea-i7-11e-gen-8go-512go-ssd-gris.jpg,ASUS,nan,2195000,https://www.technopro-online.com/pc-portable-asus-x415ea-i7-11e-gen-8go-512go-ssd-gris.html,Windows 10,8 Go,1 an,"14""",Intel Core i7,512 Go SSD,Graphique Intégrée,Graphite Olive,OXtek
